STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/7/12,0.02,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/8/12,0.24,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/9/12,0.02,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/10/12,0.79,",,S",79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/11/12,0.28,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/12/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/13/12,,,78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/14/12,0.04,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/15/12,0.98,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/16/12,0,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/17/12,0.43,",,S",79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/18/12,0.08,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/19/12,0.47,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/20/12,0.04,",,S",79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/21/12,0.08,",,S",79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/22/12,2.24,",,S",79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/23/12,0.24,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/24/12,0.16,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/25/12,0.04,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/26/12,0.04,",,S",79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/27/12,0,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/28/12,0.63,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/29/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,6/30/12,,,78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/1/12,0.12,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/2/12,0.02,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/3/12,0.2,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/4/12,0.12,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/5/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/6/12,0,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/7/12,,,75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/8/12,,,77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/9/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/10/12,,,74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/11/12,0.01,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/12/12,0,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/13/12,0.02,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/14/12,0,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/15/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/16/12,0.08,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/17/12,0,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/18/12,,,77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/19/12,0,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/20/12,,,74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/21/12,,,75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/22/12,0.08,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/23/12,0,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/25/12,,,74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/26/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/27/12,,,77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/28/12,,,77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/29/12,,,73,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/30/12,,,74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,7/31/12,,,77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/1/12,0.04,",,S",73,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/2/12,0,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/3/12,,,75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/4/12,0.08,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/5/12,0,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/7/12,,,74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/8/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/9/12,0,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/11/12,,,75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/12/12,,,75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/13/12,,,74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/14/12,,,78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/15/12,,,75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/16/12,,,75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/17/12,,,74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/18/12,0,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/19/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/20/12,0,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/21/12,0,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/22/12,0.02,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/23/12,0,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/25/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/26/12,0.01,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/27/12,0.02,",,S",73,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/28/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/29/12,,,74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/30/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,8/31/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/1/12,0.04,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/2/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/3/12,,,80,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/4/12,,,77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/5/12,0.03,",,S",73,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/6/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/7/12,0.03,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/8/12,0,",,S",79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/9/12,0.02,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/10/12,0,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/11/12,,,78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/12/12,0,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/13/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/14/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/15/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/16/12,,,77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/17/12,0.02,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/18/12,0.03,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/19/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/20/12,0.02,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/21/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/22/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/23/12,,,74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/24/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/25/12,0.03,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/26/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/29/12,,,74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,9/30/12,,,78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/1/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/2/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/3/12,0.02,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/4/12,0.01,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/6/12,0.31,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/7/12,0.04,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/9/12,0,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/10/12,0.03,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/11/12,1.38,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/13/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/14/12,,,74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/15/12,,,74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/16/12,,,73,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/17/12,,,73,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/18/12,,,75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/19/12,0.02,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/20/12,0.02,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/21/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/22/12,,,75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/23/12,,,74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/24/12,,,75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/25/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/26/12,0.02,",,S",72,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/27/12,0,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/28/12,0.02,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/29/12,0.04,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/30/12,0,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,10/31/12,0.08,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/1/12,0.83,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/2/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/3/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/4/12,0.08,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/5/12,0.43,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/6/12,0.01,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/7/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/8/12,,,78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/9/12,0.01,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/10/12,0,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/11/12,,,80,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/12/12,0.43,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/13/12,0.08,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/14/12,0,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/15/12,0.08,",,S",73,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/16/12,0,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/18/12,0,",,S",72,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/19/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/20/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/21/12,,,74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/22/12,0,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/23/12,,,75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/24/12,0.02,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/25/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/26/12,0,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/27/12,0.02,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/28/12,0.31,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/29/12,0.01,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,11/30/12,0.12,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/1/12,0.83,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/2/12,0.02,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/3/12,0,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/4/12,0.24,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/5/12,0,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/7/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/8/12,,,75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/9/12,,,76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/10/12,0.12,",,S",73,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/11/12,0,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/12/12,0.01,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/13/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/14/12,,,78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/15/12,,,75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/16/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/17/12,,,80,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/18/12,,,79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/19/12,0.01,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/20/12,0,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/21/12,,,77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/22/12,,,79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/23/12,,,77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/24/12,0.63,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/25/12,0.02,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/26/12,0,",,S",79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/27/12,0,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/28/12,0.01,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/29/12,0,",,S",81,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/30/12,,,75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,12/31/12,0,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/1/13,0,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/2/13,0.08,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/3/13,0.31,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/4/13,1.77,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/5/13,1.69,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/6/13,0.59,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/7/13,1.81,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/8/13,0.12,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/9/13,0.08,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/10/13,0,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/11/13,0.16,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/12/13,3.11,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/13/13,4.61,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/14/13,1.46,",,S",73,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/15/13,0.12,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/17/13,0.2,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/18/13,0.83,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/19/13,0,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/20/13,0.67,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/21/13,0.12,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/22/13,0.02,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/23/13,0,",,S",79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/24/13,0.24,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/26/13,1.18,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/27/13,1.77,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/28/13,0.43,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/29/13,0,",,S",79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/30/13,0.59,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,1/31/13,0.55,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/1/13,0.28,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/2/13,1.14,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/3/13,0,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/4/13,0.47,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/5/13,0,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/6/13,0.16,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/7/13,0.02,",,S",76,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/8/13,0.02,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/9/13,0.83,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/10/13,0,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/11/13,2.72,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/12/13,0.08,",,S",79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/13/13,0,",,S",80,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/14/13,0.75,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/15/13,0,",,S",79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/16/13,0.08,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/17/13,0.02,",,S",75,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/18/13,0.47,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/19/13,0.55,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/20/13,0.51,",,S",74,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/21/13,0.02,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/22/13,0.43,",,S",79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/23/13,4.21,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/24/13,0.63,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/25/13,0.39,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/26/13,0.94,",,S",80,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/27/13,1.46,",,S",79,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,2/28/13,4.92,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,3/1/13,0.28,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,3/2/13,0,",,S",81,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,3/3/13,2.64,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,3/4/13,2.72,",,S",77,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,3/5/13,2.56,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,3/6/13,0,",,S",78,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,3/7/13,0.71,",,S",80,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,3/8/13,0,",,S",80,"H,,S"
ECM00084050,"LA CONCORDIA, EC",0.017,-79.367,360,3/9/13,,,79,"H,,S"
